lon,lat,pop
4.87122,45.77245,988
4.87378,45.77258,1056.5
4.87634,45.77270,275
4.87891,45.77283,791
4.88147,45.77295,708
4.88403,45.77307,666
4.88660,45.77320,169.5
4.88916,45.77332,188.5
4.89172,45.77344,463.5
4.89429,45.77357,306.5
4.89685,45.77369,221.5
4.89941,45.77382,73.5
4.90198,45.77394,49
4.90454,45.77406,178
4.90710,45.77418,87
4.90967,45.77431,114
4.91223,45.77443,128
4.91479,45.77455,310.5
4.91736,45.77468,151.5
4.91992,45.77480,469
4.92248,45.77492,103
4.92505,45.77505,1182
4.92761,45.77517,373.5
4.93017,45.77529,137.5
4.93274,45.77541,3
4.94299,45.77590,11
4.94555,45.77603,9
4.94812,45.77615,22.5
4.95068,45.77627,11
4.96093,45.77676,15
4.96350,45.77688,43.5
4.96606,45.77700,64.5
4.96862,45.77712,9
4.97119,45.77724,36
4.97632,45.77749,3
4.97888,45.77761,8
4.98401,45.77785,5
4.98657,45.77797,87
4.98913,45.77809,123
4.99170,45.77821,131.5
4.99426,45.77834,370.5
4.99682,45.77846,169
4.99939,45.77858,103.5
5.00195,45.77870,159
5.00451,45.77882,130.5
5.00708,45.77894,102
5.00964,45.77906,96
5.01221,45.77918,137
5.01477,45.77930,104
5.01733,45.77942,65.5
5.01990,45.77954,113
5.02246,45.77966,39.5
5.04041,45.78050,2
4.73521,45.76759,48
4.74034,45.76785,24
4.74290,45.76797,62
4.74546,45.76810,18
4.75315,45.76848,17
4.75571,45.76861,81.5
4.75828,45.76874,148.5
4.76084,45.76886,85
4.76340,45.76899,99
4.76596,45.76912,85
4.76853,45.76924,41
4.77109,45.76937,84
4.77365,45.76949,46
4.77622,45.76962,48
4.77878,45.76975,47
4.78134,45.76987,50
4.78390,45.77000,71
4.78647,45.77013,39
4.78903,45.77025,207
4.79159,45.77038,137.5
4.79416,45.77050,200
4.79672,45.77063,23
4.79928,45.77076,60
4.80185,45.77088,335.5
4.80441,45.77101,410
4.80697,45.77113,828.5
4.80953,45.77126,93
4.81210,45.77138,252
4.81466,45.77151,2
4.81722,45.77163,501
4.81979,45.77176,267.5
4.82235,45.77188,627
4.82491,45.77201,733.5
4.82747,45.77213,730
4.83004,45.77226,748.5
4.83260,45.77238,982.5
4.83516,45.77251,1003.5
4.83773,45.77263,383.5
4.84029,45.77276,58
4.84285,45.77288,977.5
4.84542,45.77301,904
4.84798,45.77313,1266.5
4.85054,45.77326,589.5
4.85311,45.77338,137.5
4.86080,45.77376,1257.5
4.86336,45.77388,543
4.86592,45.77400,1331.5
4.86849,45.77413,920.5
4.87105,45.77425,158
4.87361,45.77438,1583
4.87617,45.77450,172
4.87874,45.77462,127.5
4.88130,45.77475,601
4.88386,45.77487,562.5
4.88643,45.77499,270.5
4.88899,45.77512,188.5
4.89155,45.77524,1002.5
4.89412,45.77537,185
4.89668,45.77549,150.5
4.89924,45.77561,14
4.90181,45.77574,1272.5
4.90437,45.77586,61
4.90693,45.77598,7
4.90950,45.77611,89
4.91206,45.77623,88.5
4.91462,45.77635,474.5
4.91719,45.77647,432
4.91975,45.77660,225.5
4.92231,45.77672,738
4.92488,45.77684,844.5
4.92744,45.77697,322
4.93001,45.77709,487.5
4.94026,45.77758,3
4.94539,45.77782,15
4.94795,45.77794,33
4.95051,45.77807,20
4.95564,45.77831,2
4.96077,45.77855,9
4.98128,45.77953,6
4.98384,45.77965,4
4.98640,45.77977,47
4.98897,45.77989,85
4.99153,45.78001,134
4.99410,45.78013,83.5
4.99666,45.78025,83
4.99922,45.78038,186
5.00179,45.78050,116.5
5.00435,45.78062,180
5.00691,45.78074,109
5.00948,45.78086,144
5.01204,45.78098,132.5
5.01461,45.78110,104
5.01717,45.78122,321
5.01973,45.78134,76
5.02230,45.78146,61
5.02486,45.78158,12
5.04794,45.78266,4
4.72991,45.76913,1
4.73760,45.76952,12.5
4.74016,45.76964,50
4.74273,45.76977,79.5
4.74785,45.77002,3
4.75042,45.77015,20.5
4.75298,45.77028,45.5
4.75554,45.77041,62
4.75810,45.77053,101
4.76067,45.77066,54
4.76323,45.77079,29
4.76579,45.77091,38
4.76836,45.77104,37
4.77092,45.77117,34
4.77348,45.77129,23
4.77604,45.77142,72
4.77861,45.77154,113
4.78117,45.77167,428
4.78373,45.77180,11
4.78630,45.77192,253.5
4.79142,45.77217,15
4.79398,45.77230,264
4.79655,45.77243,32.5
4.79911,45.77255,589.5
4.80167,45.77268,1348.5
4.80424,45.77280,719
4.80680,45.77293,644.5
4.80936,45.77305,292
4.81193,45.77318,48
4.81449,45.77331,768.5
4.81705,45.77343,4
4.81961,45.77356,247
4.82218,45.77368,568.5
4.82474,45.77381,500.5
4.82730,45.77393,913
4.82987,45.77406,698
4.83243,45.77418,772.5
4.83499,45.77431,928.5
4.83756,45.77443,684.5
4.84012,45.77456,28.5
4.84268,45.77468,519
4.84525,45.77481,1437.5
4.84781,45.77493,430.5
4.85037,45.77505,113.5
4.86063,45.77555,913
4.86319,45.77568,800.5
4.86575,45.77580,877.5
4.86832,45.77592,266
4.87088,45.77605,572
4.87344,45.77617,775.5
4.87601,45.77630,354
4.87857,45.77642,3
4.88113,45.77654,530.5
4.88370,45.77667,801
4.88626,45.77679,521
4.88882,45.77692,304.5
4.89139,45.77704,413.5
4.89395,45.77716,590.5
4.89651,45.77729,8
4.89908,45.77741,107
4.90164,45.77753,59.5
4.90420,45.77766,184
4.90677,45.77778,10
4.90933,45.77790,8
4.91189,45.77803,9
4.91446,45.77815,423
4.91702,45.77827,458.5
4.91958,45.77839,343
4.92215,45.77852,2
4.92471,45.77864,2
4.92727,45.77876,854
4.92984,45.77888,285.5
4.93753,45.77925,1
4.94009,45.77937,2
4.94522,45.77962,7
4.94778,45.77974,10.5
4.95804,45.78023,9
4.96060,45.78035,14
4.96573,45.78060,4
4.98880,45.78169,72
4.99137,45.78181,115.5
4.99393,45.78193,187.5
4.99649,45.78205,192
4.99906,45.78217,167
5.00162,45.78229,109
5.00419,45.78241,89
5.00675,45.78253,167.5
5.00931,45.78266,120
5.01188,45.78278,124.5
5.01444,45.78290,86
5.01700,45.78302,82.5
5.01957,45.78314,23
5.02213,45.78326,261
5.02470,45.78338,104
5.03752,45.78398,1
5.04008,45.78410,14
5.04264,45.78422,11
5.05803,45.78494,4
4.72461,45.77068,3
4.72718,45.77080,5
4.72974,45.77093,6
4.73230,45.77106,19
4.73743,45.77131,17.5
4.73999,45.77144,55
4.74255,45.77157,37
4.74512,45.77169,8
4.74768,45.77182,7
4.75024,45.77195,48
4.75280,45.77208,55
4.75537,45.77220,2
4.76306,45.77258,2
4.76562,45.77271,357
4.76818,45.77284,26
4.77075,45.77296,26
4.77331,45.77309,337.5
4.77587,45.77321,258
4.77843,45.77334,234.5
4.78100,45.77347,138
4.78356,45.77359,284.5
4.78612,45.77372,3
4.78869,45.77385,6
4.79125,45.77397,17
4.79381,45.77410,324
4.79638,45.77422,495
4.79894,45.77435,126
4.80150,45.77447,598.5
4.80407,45.77460,559.5
4.80663,45.77473,697.5
4.80919,45.77485,163.5
4.81175,45.77498,251.5
4.81688,45.77523,4
4.81944,45.77535,612
4.82201,45.77548,1083.5
4.82457,45.77560,1010.5
4.82713,45.77573,1267
4.82970,45.77585,964.5
4.83226,45.77598,895.5
4.83482,45.77610,1547
4.83739,45.77623,857.5
4.83995,45.77635,282.5
4.84508,45.77660,475.5
4.84764,45.77673,48
4.86046,45.77735,450.5
4.86302,45.77747,836.5
4.86558,45.77760,949
4.86815,45.77772,527.5
4.87071,45.77785,376
4.87327,45.77797,567
4.87584,45.77809,445.5
4.87840,45.77822,798.5
4.88096,45.77834,781.5
4.88353,45.77847,615
4.88609,45.77859,323
4.88865,45.77871,278.5
4.89122,45.77884,443
4.89378,45.77896,792
4.89634,45.77908,13
4.89891,45.77921,334
4.90147,45.77933,12
4.90403,45.77945,109
4.90660,45.77958,96.5
4.91429,45.77995,349
4.91685,45.78007,325
4.91942,45.78019,346
4.92198,45.78031,167.5
4.92454,45.78044,140
4.92711,45.78056,305
4.92967,45.78068,9
4.94505,45.78142,9
4.94762,45.78154,1
4.95018,45.78166,5
4.95531,45.78190,23
4.95787,45.78203,13
4.96043,45.78215,10
4.96300,45.78227,4
4.96556,45.78239,6
4.96813,45.78251,5
4.98864,45.78349,2
4.99120,45.78361,43
4.99376,45.78373,135
4.99633,45.78385,144.5
4.99889,45.78397,191
5.00146,45.78409,227
5.00402,45.78421,95.5
5.00658,45.78433,61
5.00915,45.78445,15
5.01171,45.78457,122
5.01428,45.78469,92
5.01684,45.78481,77
5.01940,45.78494,26
5.02197,45.78506,162
5.02453,45.78518,46
5.03479,45.78566,16
5.03735,45.78578,76.5
5.03992,45.78590,86
5.04248,45.78602,53
5.04504,45.78614,29
5.04761,45.78626,23
4.72188,45.77235,1
4.73213,45.77286,5
4.73469,45.77298,7
4.73725,45.77311,51
4.73982,45.77324,61.5
4.74238,45.77336,54
4.74494,45.77349,22
4.74751,45.77362,16
4.75007,45.77375,53.5
4.75263,45.77387,77
4.75519,45.77400,9
4.76032,45.77425,3
4.76288,45.77438,15
4.76545,45.77451,58.5
4.76801,45.77463,24.5
4.77057,45.77476,28
4.77314,45.77489,377
4.77570,45.77501,123
4.77826,45.77514,238
4.78083,45.77526,325.5
4.78595,45.77552,23
4.78851,45.77564,23
4.79364,45.77589,95
4.79620,45.77602,106.5
4.79877,45.77615,98
4.80133,45.77627,637.5
4.80389,45.77640,490
4.80646,45.77652,509.5
4.81158,45.77677,480.5
4.81415,45.77690,280
4.81671,45.77702,274.5
4.81927,45.77715,422
4.82184,45.77728,424
4.82440,45.77740,605.5
4.82696,45.77753,738.5
4.82953,45.77765,956.5
4.83209,45.77778,967
4.83465,45.77790,1415.5
4.83722,45.77803,989
4.83978,45.77815,265.5
4.85260,45.77877,3.5
4.86029,45.77915,444
4.86285,45.77927,285
4.86541,45.77939,141.5
4.87054,45.77964,3
4.87310,45.77977,109.5
4.87567,45.77989,58
4.87823,45.78001,388.5
4.88079,45.78014,790
4.88336,45.78026,456.5
4.88592,45.78039,414
4.88848,45.78051,288.5
4.89105,45.78063,414.5
4.89618,45.78088,30
4.89874,45.78100,232
4.90130,45.78113,262.5
4.90387,45.78125,77
4.90643,45.78137,40
4.90899,45.78150,84
4.91156,45.78162,1541
4.91412,45.78174,303.5
4.91668,45.78187,1467.5
4.91925,45.78199,708.5
4.92181,45.78211,256.5
4.92438,45.78223,434
4.92694,45.78236,255.5
4.92950,45.78248,634.5
4.93207,45.78260,285
4.93463,45.78272,157
4.96283,45.78407,2
4.96540,45.78419,19
4.96796,45.78431,9.5
4.99104,45.78540,11
4.99360,45.78552,94
4.99616,45.78565,184
4.99873,45.78577,231.5
5.00129,45.78589,121.5
5.00386,45.78601,82.5
5.00642,45.78613,28
5.01155,45.78637,14
5.01411,45.78649,3
5.02950,45.78721,5
5.03462,45.78745,63
5.03719,45.78757,82.5
5.03975,45.78769,116
5.04232,45.78781,95
5.04488,45.78793,49
5.04744,45.78805,167.5
5.05001,45.78817,6
4.72170,45.77414,2
4.72939,45.77452,2
4.73195,45.77465,15
4.73452,45.77478,16
4.73708,45.77491,52.5
4.73964,45.77503,50.5
4.74221,45.77516,33
4.74477,45.77529,2
4.74733,45.77541,129
4.74990,45.77554,84
4.75246,45.77567,46
4.75758,45.77592,7
4.76015,45.77605,15
4.76271,45.77618,45
4.76527,45.77630,28
4.77040,45.77656,48
4.77296,45.77668,120
4.77553,45.77681,255.5
4.77809,45.77693,410.5
4.78065,45.77706,13
4.78322,45.77719,10.5
4.78578,45.77731,69.5
4.78834,45.77744,82
4.79091,45.77757,160
4.79347,45.77769,143.5
4.79603,45.77782,140
4.79860,45.77794,9
4.80116,45.77807,248
4.80372,45.77819,648
4.80629,45.77832,1426
4.80885,45.77845,283
4.81141,45.77857,279.5
4.81398,45.77870,302
4.81654,45.77882,219
4.81910,45.77895,681.5
4.82167,45.77907,261.5
4.82423,45.77920,477
4.82679,45.77932,848.5
4.82936,45.77945,618
4.83192,45.77957,614
4.83448,45.77970,1029
4.83705,45.77982,701
4.83961,45.77995,510
4.84217,45.78007,181.5
4.87037,45.78144,4
4.87806,45.78181,103.5
4.88063,45.78194,211.5
4.88319,45.78206,370.5
4.88575,45.78218,507
4.88832,45.78231,740
4.89088,45.78243,311
4.89601,45.78268,19.5
4.89857,45.78280,40
4.90113,45.78292,234
4.90370,45.78305,52.5
4.90626,45.78317,19
4.91395,45.78354,1224
4.91652,45.78366,277
4.91908,45.78379,498
4.92164,45.78391,88.5
4.92421,45.78403,210.5
4.92677,45.78415,319.5
4.92934,45.78428,543
4.93190,45.78440,972
4.93446,45.78452,60
4.93703,45.78464,40
4.93959,45.78477,8
4.96010,45.78574,106
4.96267,45.78586,96
4.96523,45.78599,13
4.96779,45.78611,21.5
4.97036,45.78623,5
4.99087,45.78720,122
4.99343,45.78732,95.5
4.99600,45.78744,176
4.99856,45.78756,205.5
5.00113,45.78768,31.5
5.00369,45.78781,7
5.00625,45.78793,12
5.02420,45.78877,4
5.02677,45.78889,4
5.02933,45.78901,24
5.03190,45.78913,28.5
5.03446,45.78925,93.5
5.03702,45.78937,69
5.03959,45.78949,75
5.04215,45.78961,85
5.04472,45.78973,184
5.04728,45.78985,86.5
5.04985,45.78997,87
4.73178,45.77645,46
4.73434,45.77658,32
4.73691,45.77670,48
4.73947,45.77683,53
4.74203,45.77696,19
4.74460,45.77708,54
4.74716,45.77721,29
4.74972,45.77734,289
4.75229,45.77747,40
4.75485,45.77759,10
4.75741,45.77772,11
4.75997,45.77785,45
4.76254,45.77797,64
4.76510,45.77810,45
4.76766,45.77823,241
4.77023,45.77835,7
4.77279,45.77848,222
4.77535,45.77861,185.5
4.77792,45.77873,24
4.78048,45.77886,8
4.78561,45.77911,732
4.78817,45.77924,179
4.79073,45.77936,89
4.79330,45.77949,521
4.79586,45.77961,6
4.79842,45.77974,119.5
4.80099,45.77987,141
4.80355,45.77999,106
4.80611,45.78012,1242
4.80868,45.78024,17
4.81124,45.78037,183
4.81380,45.78049,37.5
4.81637,45.78062,257
4.81893,45.78074,250
4.82149,45.78087,275
4.82406,45.78099,322
4.82662,45.78112,881.5
4.82918,45.78124,334
4.83175,45.78137,178.5
4.83431,45.78149,757.5
4.83688,45.78162,621.5
4.83944,45.78174,640.5
4.84200,45.78187,371.5
4.84457,45.78199,39
4.84969,45.78224,252
4.86251,45.78286,2
4.86764,45.78311,7.5
4.87020,45.78324,6
4.87277,45.78336,7
4.87789,45.78361,45
4.88046,45.78373,43
4.88302,45.78386,4
4.88558,45.78398,201.5
4.88815,45.78410,45.5
4.89071,45.78423,172
4.89840,45.78460,18
4.90097,45.78472,32
4.90353,45.78484,212.5
4.90609,45.78497,33
4.90866,45.78509,202
4.91122,45.78521,1
4.91379,45.78534,901
4.91635,45.78546,182
4.91891,45.78558,396.5
4.92148,45.78571,373.5
4.92404,45.78583,650
4.92660,45.78595,493
4.92917,45.78607,141.5
4.93173,45.78620,147
4.93430,45.78632,26
4.93686,45.78644,59
4.93942,45.78656,4
4.95994,45.78754,7
4.96250,45.78766,1
4.96506,45.78778,11
4.96763,45.78791,4
4.97019,45.78803,11
4.99327,45.78912,49
4.99583,45.78924,128
4.99840,45.78936,71
5.02660,45.79069,2
5.02917,45.79081,62
5.03173,45.79093,17
5.03430,45.79105,172
5.03686,45.79117,103.5
5.03942,45.79129,65
5.04199,45.79141,38
5.04455,45.79153,84
5.04712,45.79165,51
5.04968,45.79177,45
4.70341,45.77684,50
4.70598,45.77697,10
4.72904,45.77812,52
4.73161,45.77825,123
4.73417,45.77837,111
4.73673,45.77850,58
4.73930,45.77863,37
4.74186,45.77875,56.5
4.74442,45.77888,127.5
4.74699,45.77901,31
4.74955,45.77914,130
4.75211,45.77926,58
4.75468,45.77939,9
4.75724,45.77952,7.5
4.75980,45.77964,60.5
4.76236,45.77977,58.5
4.76493,45.77990,44
4.76749,45.78002,56
4.77005,45.78015,80
4.77262,45.78028,279
4.77518,45.78040,70
4.77774,45.78053,156
4.78543,45.78091,25.5
4.78800,45.78103,152
4.79056,45.78116,141
4.79313,45.78128,856.5
4.79569,45.78141,588.5
4.79825,45.78154,20
4.81107,45.78216,13
4.81363,45.78229,264
4.81620,45.78242,178
4.81876,45.78254,12
4.82132,45.78267,411
4.82389,45.78279,986
4.82645,45.78292,268.5
4.82901,45.78304,130
4.83158,45.78317,249.5
4.83414,45.78329,376
4.83670,45.78342,200
4.83927,45.78354,286.5
4.84183,45.78367,110.5
4.84440,45.78379,271.5
4.84952,45.78404,262
4.87260,45.78516,9
4.87516,45.78528,1.5
4.87772,45.78541,3
4.88285,45.78565,3
4.89311,45.78615,1
4.89567,45.78627,14
4.89823,45.78639,11
4.90080,45.78652,94.5
4.90336,45.78664,88
4.90593,45.78676,196
4.90849,45.78689,385.5
4.91105,45.78701,1254.5
4.91362,45.78713,915.5
4.91618,45.78726,60.5
4.91874,45.78738,49
4.92131,45.78750,105.5
4.92387,45.78762,222
4.92644,45.78775,47
4.92900,45.78787,76
4.93156,45.78799,288.5
4.93413,45.78812,74
4.93669,45.78824,3
4.93926,45.78836,11
4.96233,45.78946,6
4.96490,45.78958,3
4.96746,45.78970,12
4.97772,45.79019,5
4.99310,45.79092,99
4.99567,45.79104,4
4.99823,45.79116,2
5.02900,45.79261,12
5.03413,45.79285,153.5
5.03670,45.79297,79
5.03926,45.79309,69
5.04183,45.79321,76.5
5.04439,45.79333,81
5.04695,45.79345,76
5.04952,45.79357,80
5.05208,45.79368,4
5.05465,45.79380,4.5
4.69811,45.77838,21
4.70067,45.77851,78
4.70324,45.77864,41.5
4.70580,45.77876,118.5
4.70836,45.77889,2
4.72631,45.77979,2
4.72887,45.77991,134
4.73143,45.78004,99
4.73400,45.78017,70
4.73656,45.78030,24
4.73912,45.78042,68.5
4.74169,45.78055,76
4.74425,45.78068,68
4.74681,45.78081,11
4.75194,45.78106,123
4.75450,45.78119,32
4.75963,45.78144,22
4.76219,45.78157,46
4.76476,45.78169,49
4.76732,45.78182,12
4.76988,45.78195,120
4.77245,45.78207,261
4.77501,45.78220,77.5
4.77757,45.78232,203.5
4.78014,45.78245,56
4.78270,45.78258,2
4.78783,45.78283,26
4.79039,45.78296,184
4.79295,45.78308,114.5
4.79552,45.78321,347
4.79808,45.78333,426
4.80064,45.78346,25
4.80321,45.78358,30
4.80833,45.78384,359.5
4.81090,45.78396,972
4.81346,45.78409,17
4.81603,45.78421,26
4.81859,45.78434,230
4.82115,45.78446,184.5
4.82372,45.78459,202.5
4.82628,45.78471,294
4.82884,45.78484,597.5
4.83141,45.78496,504
4.83397,45.78509,395
4.83653,45.78521,295.5
4.83910,45.78534,995
4.84166,45.78546,462
4.84423,45.78559,62.5
4.84679,45.78571,219.5
4.84935,45.78584,331.5
4.88268,45.78745,4
4.90319,45.78844,59
4.90576,45.78856,529
4.90832,45.78868,22
4.91089,45.78881,316.5
4.91345,45.78893,593
4.91601,45.78905,693.5
4.91858,45.78918,100.5
4.92114,45.78930,411
4.92371,45.78942,115
4.92627,45.78954,263.5
4.92883,45.78967,6
4.93140,45.78979,133.5
4.93396,45.78991,50
4.96473,45.79138,6.5
4.96730,45.79150,11
4.99294,45.79271,109
5.03397,45.79464,33
5.03653,45.79476,12
5.03910,45.79488,78
5.04166,45.79500,101
5.04423,45.79512,87
5.04679,45.79524,109.5
5.04936,45.79536,27
5.05192,45.79548,59
5.05448,45.79560,36
4.69794,45.78018,10
4.70050,45.78031,35
4.70306,45.78043,30
4.70563,45.78056,201
4.70819,45.78069,39
4.71075,45.78082,10
4.71844,45.78120,10
4.72101,45.78133,39
4.72357,45.78146,46.5
4.72613,45.78158,60
4.72870,45.78171,47
4.73126,45.78184,51
4.73382,45.78197,20
4.73639,45.78209,218
4.73895,45.78222,116
4.74151,45.78235,34.5
4.74408,45.78247,16
4.74664,45.78260,20
4.74920,45.78273,48.5
4.75177,45.78286,66.5
4.75433,45.78298,5
4.75689,45.78311,1
4.75946,45.78324,20
4.76458,45.78349,11
4.76971,45.78374,26.5
4.77227,45.78387,42
4.77484,45.78400,61.5
4.77740,45.78412,65
4.77996,45.78425,47
4.78253,45.78437,121.5
4.78509,45.78450,9
4.78765,45.78463,10
4.79022,45.78475,162.5
4.79278,45.78488,164.5
4.79534,45.78500,513.5
4.79791,45.78513,27
4.80304,45.78538,373
4.80560,45.78551,400
4.80816,45.78563,55
4.81073,45.78576,606.5
4.81329,45.78588,14
4.81842,45.78613,181.5
4.82098,45.78626,56.5
4.82354,45.78638,12
4.82611,45.78651,271
4.82867,45.78663,231.5
4.83124,45.78676,280
4.83380,45.78688,236
4.83636,45.78701,274.5
4.83893,45.78713,177.5
4.84149,45.78726,647.5
4.84405,45.78738,224
4.84662,45.78751,13
4.84918,45.78763,100
4.85175,45.78776,388.5
4.85431,45.78788,54.5
4.88508,45.78937,2
4.90815,45.79048,6
4.91072,45.79060,169
4.91328,45.79073,77.5
4.91841,45.79097,184.5
4.92097,45.79110,403.5
4.92354,45.79122,180
4.92610,45.79134,157
4.92867,45.79146,193
4.93123,45.79159,37
4.93379,45.79171,7
4.96713,45.79330,2
4.96969,45.79342,4
4.97226,45.79354,4
4.97482,45.79366,1
5.03893,45.79668,31
5.04150,45.79680,96
5.04406,45.79692,103.5
5.04663,45.79704,86.5
5.04919,45.79716,108.5
5.05176,45.79728,28
5.05432,45.79740,229
5.05689,45.79752,68
4.69776,45.78197,34.5
4.70032,45.78210,83.5
4.70289,45.78223,68.5
4.70545,45.78236,167.5
4.70801,45.78249,137
4.71058,45.78261,24.5
4.71314,45.78274,9.5
4.71570,45.78287,46
4.71827,45.78300,63.5
4.72083,45.78313,60.5
4.72339,45.78325,87
4.72596,45.78338,35
4.72852,45.78351,16
4.73108,45.78364,10
4.73365,45.78376,32
4.73621,45.78389,329.5
4.73877,45.78402,119
4.74134,45.78414,57
4.74390,45.78427,36
4.74647,45.78440,48
4.74903,45.78453,51
4.75159,45.78465,68
4.75928,45.78503,25
4.76185,45.78516,16
4.76441,45.78529,4
4.76697,45.78541,24
4.76954,45.78554,9
4.77210,45.78567,17
4.77466,45.78579,16
4.77723,45.78592,7
4.77979,45.78604,31
4.78748,45.78642,182
4.79005,45.78655,533
4.79261,45.78668,289
4.79517,45.78680,687.5
4.80030,45.78705,765.5
4.80286,45.78718,290
4.80543,45.78730,403.5
4.80799,45.78743,618.5
4.81056,45.78755,6
4.81825,45.78793,129.5
4.82081,45.78806,279
4.82337,45.78818,198
4.82850,45.78843,96
4.83107,45.78856,450.5
4.83363,45.78868,134.5
4.83619,45.78881,240.5
4.83876,45.78893,418.5
4.84132,45.78906,301
4.84388,45.78918,59
4.84645,45.78931,149
4.84901,45.78943,114
4.85158,45.78955,33.5
4.85414,45.78968,580.5
4.85670,45.78980,533
4.85927,45.78993,494.5
4.92081,45.79289,81
4.92337,45.79302,211
4.92593,45.79314,52.5
4.96953,45.79522,8
4.97209,45.79534,6
4.98235,45.79582,3
5.04133,45.79860,49
5.04390,45.79872,110.5
5.04646,45.79884,101
5.04903,45.79896,94
5.05159,45.79908,107.5
5.05416,45.79920,129
5.05672,45.79932,70
5.05929,45.79944,64
4.69759,45.78377,38.5
4.70015,45.78390,40
4.70271,45.78403,62
4.70528,45.78415,153
4.70784,45.78428,198.5
4.71040,45.78441,8
4.71297,45.78454,26
4.71553,45.78467,138.5
4.71809,45.78479,39.5
4.72066,45.78492,30
4.72322,45.78505,10
4.73347,45.78556,23
4.73604,45.78569,176
4.73860,45.78581,36
4.74116,45.78594,36
4.74373,45.78607,47
4.74629,45.78620,43
4.74886,45.78632,59
4.75142,45.78645,71
4.75398,45.78658,5
4.75655,45.78670,2
4.75911,45.78683,16
4.76167,45.78696,19
4.76680,45.78721,16
4.76936,45.78734,100
4.77193,45.78746,57
4.77449,45.78759,27
4.77706,45.78772,3
4.77962,45.78784,248.5
4.78218,45.78797,44
4.78731,45.78822,126
4.78987,45.78835,718
4.79244,45.78847,424
4.79500,45.78860,722.5
4.80013,45.78885,128
4.80269,45.78898,933.5
4.80526,45.78910,21
4.80782,45.78923,253.5
4.81295,45.78948,32
4.81551,45.78960,308
4.81808,45.78973,120
4.82064,45.78985,207.5
4.82320,45.78998,304.5
4.82577,45.79010,227.5
4.82833,45.79023,198
4.83089,45.79035,245
4.83346,45.79048,412
4.83602,45.79060,133
4.83859,45.79073,450.5
4.84115,45.79085,512
4.84371,45.79098,123.5
4.84628,45.79110,24
4.84884,45.79123,23
4.85141,45.79135,15
4.85397,45.79148,202
4.85653,45.79160,260.5
4.85910,45.79172,391
4.86166,45.79185,22
4.86423,45.79197,196
4.86679,45.79210,145.5
4.86935,45.79222,13
5.04373,45.80051,19
5.04630,45.80063,43.5
5.04886,45.80075,122.5
5.05143,45.80087,111
5.05399,45.80099,86.5
5.05656,45.80111,109
5.05912,45.80123,79
4.69228,45.78531,2
4.69741,45.78557,27.5
4.69997,45.78570,1.5
4.70254,45.78582,50
4.70510,45.78595,194
4.70766,45.78608,147
4.71023,45.78621,24
4.73330,45.78736,8
4.73586,45.78748,14
4.73843,45.78761,13
4.74099,45.78774,25
4.74355,45.78787,62
4.74612,45.78799,40
4.74868,45.78812,49
4.75125,45.78825,45
4.75894,45.78863,3
4.76150,45.78875,42
4.76406,45.78888,28
4.76663,45.78901,71
4.76919,45.78913,136
4.77176,45.78926,64.5
4.77432,45.78939,30
4.77945,45.78964,263
4.78201,45.78976,403.5
4.78970,45.79014,169
4.79227,45.79027,591
4.79483,45.79039,337.5
4.79739,45.79052,305
4.79996,45.79065,402
4.80252,45.79077,46.5
4.80508,45.79090,19
4.80765,45.79102,28
4.81021,45.79115,340
4.81278,45.79127,16.5
4.81534,45.79140,362.5
4.81790,45.79152,136.5
4.82303,45.79178,139
4.82560,45.79190,182.5
4.82816,45.79203,246
4.83072,45.79215,193
4.83329,45.79228,132
4.83585,45.79240,138.5
4.83842,45.79253,95.5
4.84098,45.79265,47.5
4.84354,45.79277,176
4.84611,45.79290,502
4.84867,45.79302,1130.5
4.85124,45.79315,495.5
4.85380,45.79327,150.5
4.85636,45.79340,42.5
4.85893,45.79352,184
4.86149,45.79365,77
4.86406,45.79377,69
4.86662,45.79389,74
4.86919,45.79402,68
4.87175,45.79414,60
5.04614,45.80243,41.5
5.04870,45.80255,18.5
5.05127,45.80267,89
5.05383,45.80279,135
5.05640,45.80291,133.5
5.05896,45.80303,93
4.69467,45.78724,5
4.70236,45.78762,19
4.70493,45.78775,91
4.70749,45.78788,118.5
4.71005,45.78800,75
4.72031,45.78852,4
4.73313,45.78915,4
4.73569,45.78928,8
4.74082,45.78953,124.5
4.74338,45.78966,22
4.74594,45.78979,62
4.74851,45.78992,63
4.75107,45.79004,18
4.76389,45.79068,44
4.76645,45.79080,90.5
4.76902,45.79093,158
4.77158,45.79106,48
4.77415,45.79118,52
4.77671,45.79131,34
4.77927,45.79144,62
4.78184,45.79156,370.5
4.78440,45.79169,1510.5
4.78697,45.79181,74
4.78953,45.79194,78.5
4.79209,45.79207,135.5
4.79466,45.79219,155
4.79722,45.79232,21
4.79979,45.79244,40.5
4.80235,45.79257,29
4.80491,45.79269,44
4.80748,45.79282,109
4.81004,45.79295,27
4.81517,45.79320,24.5
4.82030,45.79345,102
4.82286,45.79357,51
4.82799,45.79382,336.5
4.83055,45.79395,52.5
4.83312,45.79407,348.5
4.83568,45.79420,152
4.83825,45.79432,632
4.84081,45.79445,565.5
4.84337,45.79457,218.5
4.84594,45.79470,321.5
4.84850,45.79482,170.5
4.85107,45.79495,1124.5
4.85363,45.79507,107
4.85619,45.79519,285
4.85876,45.79532,699
4.86132,45.79544,74.5
4.86389,45.79557,37.5
