lon,lat,jobs
4.93925,45.70532,1.4
4.93908,45.70712,2.7
4.93858,45.71251,686.8
4.93825,45.71611,68.3
4.93741,45.72509,126.4
4.93725,45.72689,78.7
4.93708,45.72869,167.1
4.93691,45.73048,7.2
4.93675,45.73228,1.4
4.93558,45.74486,143.6
4.93541,45.74666,105.4
4.93524,45.74846,67.7
4.93508,45.75025,22.4
4.93491,45.75205,267.5
4.93474,45.75385,130.6
4.93458,45.75564,180.5
4.93441,45.75744,102.3
4.93424,45.75924,84.1
4.93407,45.76104,15.7
4.93391,45.76283,226.2
4.93374,45.76463,161.3
4.93357,45.76643,7.4
4.93340,45.76822,3.0
4.93324,45.77002,1.5
4.93290,45.77362,14.3
4.93274,45.77541,1.5
4.93257,45.77721,195.2
4.93240,45.77901,139.7
4.93223,45.78080,231.1
4.93207,45.78260,5.4
4.93190,45.78440,20.7
4.93173,45.78620,3.0
4.93156,45.78799,8.9
4.93140,45.78979,5.4
4.94564,45.66411,2.9
4.94547,45.66591,1.5
4.94531,45.66770,1.5
4.94464,45.67489,80.0
4.94447,45.67669,18.7
4.94431,45.67849,1.5
4.94414,45.68029,1.5
4.94397,45.68208,1.5
4.94381,45.68388,38.0
4.94364,45.68568,42.1
4.94347,45.68747,41.7
4.94331,45.68927,68.3
4.94298,45.69287,3.7
4.94281,45.69466,171.3
4.94264,45.69646,70.6
4.94248,45.69826,301.9
4.94231,45.70006,78.8
4.94214,45.70185,28.4
4.94198,45.70365,2.7
4.94181,45.70545,1.4
4.94014,45.72342,13.3
4.93981,45.72701,7.2
4.93964,45.72881,33.1
4.93797,45.74678,23.9
4.93781,45.74858,229.5
4.93764,45.75038,96.7
4.93747,45.75217,364.4
4.93730,45.75397,127.2
4.93714,45.75577,164.9
4.93697,45.75756,84.0
4.93680,45.75936,20.2
4.93664,45.76116,285.6
4.93647,45.76296,76.4
4.93630,45.76475,79.2
4.93614,45.76655,19.3
4.93597,45.76835,134.8
4.93547,45.77374,45.2
4.93530,45.77554,74.7
4.93513,45.77733,71.8
4.93496,45.77913,232.6
4.93480,45.78093,269.5
4.93463,45.78272,3.0
4.93446,45.78452,33.9
4.93413,45.78812,1.5
4.93396,45.78991,3.9
4.94936,45.65165,7.4
4.94919,45.65345,3.9
4.94886,45.65704,1.5
4.94869,45.65884,14.2
4.94853,45.66064,7.4
4.94836,45.66244,15.7
4.94803,45.66603,15.7
4.94786,45.66783,1.5
4.94770,45.66962,2.9
4.94753,45.67142,33.9
4.94736,45.67322,7.4
4.94720,45.67502,139.9
4.94703,45.67681,49.6
4.94687,45.67861,1.5
4.94670,45.68041,1.5
4.94653,45.68220,29.2
4.94637,45.68400,131.5
4.94620,45.68580,106.7
4.94603,45.68760,73.3
4.94587,45.68939,24.7
4.94570,45.69119,8.2
4.94553,45.69299,11.9
4.94537,45.69479,35.3
4.94520,45.69658,6.9
4.94487,45.70018,11.9
4.94470,45.70197,2.7
4.94437,45.70557,33.0
4.94420,45.70737,5.0
4.94037,45.74870,261.1
4.94020,45.75050,161.3
4.94003,45.75230,180.7
4.93987,45.75409,111.5
4.93970,45.75589,39.7
4.93953,45.75769,104.8
4.93937,45.75948,37.2
4.93920,45.76128,220.4
4.93903,45.76308,38.7
4.93887,45.76488,189.8
4.93870,45.76667,36.6
4.93853,45.76847,52.4
4.93836,45.77027,11.7
4.93803,45.77386,59.5
4.93786,45.77566,160.3
4.93770,45.77746,93.4
4.93753,45.77925,112.6
4.93736,45.78105,312.8
4.93719,45.78285,101.8
4.93669,45.78824,1.5
4.95092,45.66256,1.5
4.95075,45.66435,18.2
4.95042,45.66795,3.9
4.94959,45.67694,7.4
4.94926,45.68053,36.3
4.94893,45.68412,5.0
4.94876,45.68592,3.7
4.94843,45.68952,46.3
4.94826,45.69131,44.9
4.94809,45.69311,6.4
4.94793,45.69491,73.8
4.94776,45.69670,2.7
4.94743,45.70030,6.4
4.94710,45.70389,1.4
4.94693,45.70569,1.4
4.94660,45.70929,6.9
4.94310,45.74703,14.8
4.94293,45.74882,275.3
4.94276,45.75062,127.2
4.94260,45.75242,420.4
4.94243,45.75421,378.7
4.94226,45.75601,121.1
4.94210,45.75781,192.4
4.94193,45.75961,91.6
4.94176,45.76140,74.3
4.94160,45.76320,14.8
4.94143,45.76500,40.7
4.94126,45.76679,151.7
4.94109,45.76859,55.0
4.94093,45.77039,1.5
4.94043,45.77578,204.6
4.94026,45.77758,216.9
4.94009,45.77937,129.8
4.93993,45.78117,162.8
4.93976,45.78297,62.5
4.95431,45.65369,5.4
4.95414,45.65549,1.5
4.95398,45.65729,1.5
4.95381,45.65908,3.9
4.95364,45.66088,3.9
4.95331,45.66448,33.9
4.95315,45.66627,1.5
4.95298,45.66807,1.5
4.95248,45.67346,73.2
4.95215,45.67706,3.9
4.95198,45.67885,1.5
4.95182,45.68065,50.1
4.95165,45.68245,157.8
4.95099,45.68964,1.4
4.95082,45.69144,73.3
4.95065,45.69323,96.7
4.95049,45.69503,5.5
4.95015,45.69862,3.7
4.94982,45.70222,5.0
4.94966,45.70402,2.7
4.94533,45.75074,14.8
4.94499,45.75434,17.8
4.94483,45.75613,160.3
4.94416,45.76332,1.5
4.94399,45.76512,812.8
4.94382,45.76692,7.1
4.94366,45.76871,83.5
4.94349,45.77051,81.4
4.94332,45.77231,77.4
4.94282,45.77770,96.4
4.94266,45.77950,205.6
4.94249,45.78129,176.1
4.94232,45.78309,3.0
4.94082,45.79927,73.3
4.95653,45.65741,1.5
4.95620,45.66100,55.5
4.95604,45.66280,94.8
4.95587,45.66460,397.7
4.95570,45.66640,19.6
4.95537,45.66999,73.2
4.95487,45.67538,8.8
4.95438,45.68077,42.7
4.95421,45.68257,97.7
4.95404,45.68437,135.6
4.95371,45.68796,49.9
4.95355,45.68976,1.4
4.95338,45.69156,40.3
4.95305,45.69515,24.7
4.95288,45.69695,65.5
4.95271,45.69875,16.0
4.95238,45.70234,3.7
4.95089,45.71852,5.0
4.94772,45.75266,4.1
4.94739,45.75626,1.5
4.94722,45.75805,1.5
4.94705,45.75985,39.7
4.94689,45.76165,9.2
4.94655,45.76524,85.0
4.94622,45.76884,40.7
4.94589,45.77243,1.5
4.94522,45.77962,37.4
4.94505,45.78142,48.2
4.94405,45.79220,33.9
4.94322,45.80118,17.2
4.95876,45.66113,1.5
4.95859,45.66292,98.2
4.95843,45.66472,6.9
4.95826,45.66652,30.4
4.95810,45.66831,3.9
4.95760,45.67371,1.5
4.95743,45.67550,14.2
4.95727,45.67730,9.3
4.95694,45.68090,286.5
4.95677,45.68269,77.0
4.95660,45.68449,110.4
4.95627,45.68808,11.9
4.95594,45.69168,56.8
4.95561,45.69527,60.0
4.95544,45.69707,8.2
4.95411,45.71145,33.4
4.95394,45.71325,309.3
4.95378,45.71504,219.0
4.95361,45.71684,3.7
4.95345,45.71864,5.0
4.95162,45.73841,363.5
4.95145,45.74020,3.8
4.94962,45.75997,7.6
4.94878,45.76896,36.1
4.94862,45.77076,11.7
4.94845,45.77255,1.5
4.94812,45.77615,14.8
4.94795,45.77794,7.1
4.96132,45.66125,5.4
4.96082,45.66664,14.2
4.96066,45.66844,4.4
4.96049,45.67023,3.9
4.96016,45.67383,1.5
4.95999,45.67563,3.9
4.95983,45.67742,42.7
4.95966,45.67922,7.4
4.95866,45.69000,3.7
4.95850,45.69180,1.4
4.95833,45.69360,31.6
4.95700,45.70798,89.8
4.95684,45.70977,71.9
4.95667,45.71157,91.6
4.95651,45.71337,255.6
4.95634,45.71517,216.2
4.95617,45.71696,22.0
4.95601,45.71876,1.4
4.95301,45.75111,4.1
4.95218,45.76010,1.5
4.95185,45.76369,79.9
4.95151,45.76728,5.6
4.95135,45.76908,12.2
4.95118,45.77088,13.2
4.95101,45.77268,1.5
4.96272,45.67395,78.1
4.96255,45.67575,291.2
4.96239,45.67754,146.8
4.96222,45.67934,205.3
4.96205,45.68114,31.6
4.96139,45.68833,31.6
4.96073,45.69552,3.7
4.96056,45.69731,69.6
4.95973,45.70630,208.9
4.95956,45.70810,304.2
4.95940,45.70990,31.6
4.95923,45.71169,88.4
4.95907,45.71349,125.5
4.95890,45.71529,72.8
4.95873,45.71708,85.7
4.95857,45.71888,3.7
4.95757,45.72966,215.1
4.95740,45.73146,125.8
4.95724,45.73326,94.6
4.95707,45.73506,13.9
4.95674,45.73865,44.2
4.95657,45.74045,13.9
4.95641,45.74225,1.4
4.95458,45.76201,1.5
4.95441,45.76381,4.6
4.95391,45.76920,52.4
4.95374,45.77100,36.6
4.95341,45.77459,42.8
4.95241,45.78538,7.6
4.96544,45.67227,3.9
4.96528,45.67407,3.9
4.96511,45.67587,214.6
4.96494,45.67767,78.6
4.96461,45.68126,511.8
4.96445,45.68306,13.3
4.96428,45.68486,33.0
4.96229,45.70642,962.1
4.96212,45.70822,36.7
4.96196,45.71002,442.6
4.96179,45.71181,142.5
4.96146,45.71541,58.6
4.96129,45.71721,38.0
4.96113,45.71900,105.8
4.96096,45.72080,114.5
4.96063,45.72440,35.5
4.96046,45.72619,71.5
4.96030,45.72799,85.5
4.96013,45.72979,76.3
4.95997,45.73158,83.5
4.95980,45.73338,122.0
4.95963,45.73518,298.7
4.95947,45.73698,117.2
4.95930,45.73877,29.3
4.95864,45.74596,1.4
4.95847,45.74776,11.0
4.95714,45.76214,5.6
4.95697,45.76393,40.7
4.95681,45.76573,30.5
4.95664,45.76753,60.6
4.95647,45.76932,854.0
4.95631,45.77112,195.4
4.95564,45.77831,1.5
4.95531,45.78190,1.5
4.96833,45.66880,7.4
4.96817,45.67060,35.4
4.96783,45.67419,1.5
4.96767,45.67599,52.0
4.96734,45.67959,163.1
4.96717,45.68138,58.6
4.96701,45.68318,13.3
4.96684,45.68498,3.7
4.96618,45.69217,13.3
4.96485,45.70654,68.3
4.96468,45.70834,82.0
4.96452,45.71014,305.1
4.96435,45.71194,31.6
4.96419,45.71373,144.8
4.96402,45.71553,91.2
4.96386,45.71733,267.6
4.96369,45.71913,68.3
4.96336,45.72272,21.1
4.96319,45.72452,71.5
4.96303,45.72631,189.7
4.96286,45.72811,68.2
4.96269,45.72991,110.0
4.96253,45.73171,103.7
4.96236,45.73350,92.7
4.96219,45.73530,86.4
4.96203,45.73710,7.2
4.96170,45.74069,3.8
4.96153,45.74249,22.6
4.96120,45.74608,7.2
4.96103,45.74788,1.4
4.95970,45.76226,16.3
4.95937,45.76585,1.5
4.95920,45.76765,8.7
4.95904,45.76945,67.7
4.95887,45.77124,113.0
4.95854,45.77484,1.5
4.97089,45.66892,23.1
4.97039,45.67432,42.7
4.97023,45.67611,27.5
4.96990,45.67971,136.5
4.96973,45.68150,407.8
4.96725,45.70846,46.3
4.96708,45.71026,6.9
4.96691,45.71206,17.9
4.96675,45.71386,446.7
4.96658,45.71565,185.6
4.96642,45.71745,99.9
4.96625,45.71925,290.5
4.96575,45.72464,123.9
4.96559,45.72644,93.2
4.96542,45.72823,76.8
4.96525,45.73003,88.8
4.96509,45.73183,160.9
4.96492,45.73362,118.1
4.96476,45.73542,1.4
4.96459,45.73722,1.4
4.96442,45.73902,25.4
4.96409,45.74261,1.4
4.96376,45.74621,5.3
4.96359,45.74800,3.8
4.96243,45.76058,3.1
4.96226,45.76238,7.1
4.96210,45.76418,27.0
4.96193,45.76597,7.1
4.96177,45.76777,1.5
4.96160,45.76957,14.8
4.96143,45.77137,31.6
4.96127,45.77316,5.6
4.96110,45.77496,35.1
4.97295,45.67444,14.2
4.97212,45.68342,374.8
4.97030,45.70319,33.0
4.96981,45.70859,10.5
4.96964,45.71038,14.7
4.96947,45.71218,54.5
4.96931,45.71398,20.6
4.96914,45.71577,333.1
4.96898,45.71757,81.6
4.96881,45.71937,201.6
4.96848,45.72296,22.6
4.96831,45.72476,272.7
4.96815,45.72656,197.3
4.96798,45.72835,74.9
4.96782,45.73015,267.0
4.96765,45.73195,119.6
4.96748,45.73375,75.9
4.96732,45.73554,2.9
4.96715,45.73734,86.9
4.96699,45.73914,21.1
4.96616,45.74812,5.3
4.96516,45.75891,4.1
4.96499,45.76070,7.1
4.96483,45.76250,6.1
4.96466,45.76430,87.0
4.96433,45.76789,3.1
4.96416,45.76969,77.4
4.96400,45.77149,51.9
4.96366,45.77508,5.6
4.97237,45.70871,99.9
4.97220,45.71050,2.7
4.97203,45.71230,59.1
4.97170,45.71590,587.3
4.97137,45.71949,43.5
4.97121,45.72129,61.0
4.97104,45.72308,162.8
4.97087,45.72488,521.0
4.97071,45.72668,107.6
4.97054,45.72848,110.0
4.97038,45.73027,213.7
4.97021,45.73207,1513.0
4.97005,45.73387,50.9
4.96971,45.73746,7.2
4.96955,45.73926,38.9
4.96938,45.74106,25.0
4.96922,45.74285,119.1
4.96905,45.74465,5.3
4.96888,45.74645,7.7
4.96872,45.74825,3.8
4.96855,45.75004,1.4
4.96756,45.76083,16.8
4.96739,45.76262,1.5
4.96722,45.76442,8.1
4.96706,45.76622,1.5
4.96656,45.77161,57.5
4.96623,45.77520,51.4
4.96606,45.77700,4.6
4.96506,45.78778,4.1
4.97675,45.68906,1.4
4.97542,45.70344,1.4
4.97526,45.70523,1.4
4.97509,45.70703,5.0
4.97476,45.71063,127.4
4.97459,45.71242,23.4
4.97393,45.71961,39.4
4.97360,45.72321,149.3
4.97344,45.72500,148.9
4.97327,45.72680,173.3
4.97310,45.72860,47.5
4.97294,45.73040,68.2
4.97277,45.73219,48.0
4.97244,45.73579,1.4
4.97228,45.73758,12.0
4.97211,45.73938,21.1
4.97194,45.74118,31.7
4.97178,45.74298,443.7
4.97161,45.74477,8.2
4.97145,45.74657,5.3
4.97128,45.74837,5.3
4.96995,45.76275,35.1
4.96962,45.76634,18.8
4.96945,45.76814,1.5
4.96929,45.76993,3.1
4.96912,45.77173,1.5
4.96896,45.77353,1.5
4.97964,45.68559,1.4
4.97947,45.68738,6.9
4.97931,45.68918,1.4
4.97831,45.69996,7.3
4.97815,45.70176,6.4
4.97782,45.70536,1.4
4.97765,45.70715,13.3
4.97749,45.70895,63.2
4.97732,45.71075,37.1
4.97716,45.71254,1.4
4.97583,45.72692,27.8
4.97567,45.72872,201.7
4.97550,45.73052,294.8
4.97533,45.73231,15.4
4.97517,45.73411,1.4
4.97500,45.73591,105.2
4.97484,45.73771,14.9
4.97434,45.74310,2.9
4.97384,45.74849,5.3
4.97285,45.75927,5.6
4.97268,45.76107,1.5
4.97235,45.76466,16.8
4.97218,45.76646,7.1
4.97202,45.76826,4.1
4.97169,45.77185,36.6
4.97152,45.77365,1.5
4.97135,45.77545,4.6
4.96953,45.79522,1.5
4.98203,45.68750,1.4
4.98087,45.70008,3.7
4.98071,45.70188,33.0
4.98054,45.70368,3.7
4.98005,45.70907,3.7
4.97773,45.73423,1.4
4.97756,45.73603,13.9
4.97740,45.73783,3.8
4.97674,45.74502,2.9
4.97657,45.74681,11.0
4.97524,45.76119,1.5
4.97475,45.76658,1.5
4.97458,45.76838,77.4
4.97442,45.77018,30.5
4.97408,45.77377,200.5
4.97392,45.77557,4.1
4.97226,45.79354,1.5
4.98459,45.68762,5.0
4.98442,45.68942,22.0
4.98376,45.69661,6.4
4.98343,45.70021,11.0
4.98327,45.70200,1.4
4.98310,45.70380,2.7
4.98277,45.70740,76.5
4.98261,45.70919,65.1
4.98244,45.71099,3.7
4.98013,45.73615,1.4
4.97996,45.73795,1.4
4.97979,45.73975,1.4
4.97963,45.74154,73.0
4.97764,45.76311,63.1
4.97731,45.76670,4.1
4.97714,45.76850,7.6
4.97698,45.77030,14.8
4.97681,45.77210,104.8
4.97632,45.77749,16.3
4.97482,45.79366,14.8
4.98583,45.70212,13.3
4.98566,45.70392,129.2
4.98550,45.70572,18.3
4.98533,45.70752,301.0
4.98500,45.71111,75.1
4.98203,45.74346,1.4
4.98186,45.74526,3.8
4.98169,45.74706,1.4
4.97987,45.76683,151.7
4.97971,45.76862,267.7
4.97938,45.77222,202.1
4.97921,45.77401,16.3
4.98872,45.69865,6.9
4.98822,45.70404,126.0
4.98806,45.70584,27.9
4.98789,45.70764,33.4
4.98426,45.74718,1.4
4.98244,45.76695,752.7
4.98227,45.76874,7.6
4.98194,45.77234,51.9
4.98177,45.77414,21.4
4.98161,45.77593,1.5
4.99095,45.70237,99.9
4.99078,45.70416,321.2
4.99062,45.70596,38.9
4.99029,45.70956,95.3
4.98500,45.76707,1.6
4.98450,45.77246,24.4
4.98434,45.77426,4.1
4.99318,45.70608,31.6
4.99301,45.70788,3.7
4.99285,45.70968,31.6
4.98806,45.76180,125.7
4.98773,45.76539,16.1
4.98756,45.76719,271.3
4.98740,45.76899,54.3
4.98723,45.77078,178.4
4.98707,45.77258,115.5
4.98690,45.77438,17.2
4.98673,45.77618,1.6
4.99590,45.70441,31.6
4.99541,45.70980,68.3
4.99079,45.76012,37.1
4.99062,45.76192,1.6
4.99013,45.76731,84.4
4.98996,45.76911,8.1
4.98979,45.77090,3.2
4.98963,45.77270,1.6
4.98930,45.77630,21.5
4.98913,45.77809,4.3
4.98880,45.78169,1.6
4.99368,45.75665,1.6
4.99335,45.76024,37.1
4.99318,45.76204,9.7
4.99302,45.76384,1.6
4.99269,45.76743,41.9
4.99252,45.76923,4.3
4.99236,45.77103,4.8
4.99219,45.77282,3.2
4.99186,45.77642,17.7
4.99170,45.77821,13.4
4.99153,45.78001,4.3
4.99137,45.78181,1.6
4.99104,45.78540,4.3
4.99087,45.78720,3.2
4.99624,45.75677,5.9
4.99575,45.76216,47.3
4.99558,45.76396,4.8
4.99542,45.76576,12.9
4.99525,45.76755,54.3
4.99509,45.76935,84.4
4.99443,45.77654,4.3
4.99426,45.77834,71.5
4.99410,45.78013,5.9
4.99376,45.78373,11.3
4.99360,45.78552,1.6
4.99343,45.78732,1.6
4.99327,45.78912,80.1
4.99294,45.79271,5.9
4.99897,45.75509,1.6
4.99881,45.75689,1.6
4.99864,45.75869,1.6
4.99814,45.76408,6.4
4.99798,45.76588,127.9
4.99765,45.76947,81.7
4.99715,45.77486,7.5
4.99699,45.77666,39.2
4.99682,45.77846,41.4
4.99666,45.78025,5.9
4.99649,45.78205,1.6
4.99633,45.78385,8.1
4.99616,45.78565,4.3
4.99600,45.78744,1.6
4.99583,45.78924,1.6
5.00153,45.75521,1.6
5.00104,45.76061,9.7
5.00087,45.76240,40.3
5.00071,45.76420,3.2
5.00054,45.76600,148.3
5.00038,45.76779,54.3
5.00021,45.76959,165.0
5.00005,45.77139,205.3
4.99988,45.77319,1.6
4.99972,45.77498,3.2
4.99955,45.77678,3.2
4.99939,45.77858,1.6
4.99922,45.78038,15.6
4.99906,45.78217,4.3
4.99889,45.78397,1.6
4.99873,45.78577,1.6
5.00393,45.75713,1.6
5.00377,45.75893,1.6
5.00360,45.76073,4.3
5.00344,45.76252,7.5
5.00327,45.76432,174.6
5.00311,45.76612,716.8
5.00294,45.76792,54.8
5.00278,45.76971,16.1
5.00261,45.77151,1.6
5.00245,45.77331,1.6
5.00212,45.77690,1.6
5.00179,45.78050,1.6
5.00162,45.78229,1.6
5.00146,45.78409,1.6
5.00633,45.75905,8.1
5.00616,45.76085,8.1
5.00600,45.76264,5.9
5.00583,45.76444,11.3
5.00567,45.76624,874.2
5.00534,45.76983,4.3
5.00517,45.77163,38.7
5.00501,45.77343,12.4
5.00484,45.77523,1.6
5.00468,45.77702,125.2
5.00451,45.77882,1.6
5.00419,45.78241,15.6
5.00873,45.76097,17.2
5.00856,45.76277,10.2
5.00840,45.76456,10.2
5.00823,45.76636,18.8
5.00807,45.76816,9.7
5.00790,45.76995,15.6
5.00774,45.77175,1.6
5.00757,45.77355,1.6
5.00741,45.77535,1.6
5.00724,45.77714,60.7
5.00708,45.77894,4.3
5.00691,45.78074,3.2
5.00675,45.78253,92.4
5.01129,45.76109,37.1
5.01112,45.76289,7.5
5.01096,45.76468,113.4
5.01080,45.76648,384.2
5.01063,45.76828,40.3
5.01047,45.77007,17.7
5.01030,45.77187,5.9
5.00981,45.77726,12.4
5.00964,45.77906,4.8
5.00948,45.78086,3.2
5.01418,45.75761,4.3
5.01402,45.75941,3.2
5.01385,45.76121,4.3
5.01336,45.76660,4.3
5.01303,45.77020,9.7
5.01286,45.77199,4.3
5.01270,45.77379,1.6
5.01254,45.77559,4.3
5.01221,45.77918,7.5
5.01171,45.78457,1.6
5.01155,45.78637,1.6
5.01658,45.75953,5.9
5.01642,45.76133,3.2
5.01625,45.76313,160.1
5.01592,45.76672,16.7
5.01576,45.76852,5.9
5.01559,45.77032,1.6
5.01543,45.77211,16.1
5.01461,45.78110,1.6
5.01444,45.78290,5.9
5.01914,45.75965,37.1
5.01898,45.76145,12.4
5.01881,45.76325,166.6
5.01848,45.76684,482.5
5.01832,45.76864,37.1
5.01816,45.77044,92.4
5.01799,45.77223,104.2
5.01766,45.77583,7.5
5.01750,45.77763,8.1
5.01684,45.78481,3.2
5.02187,45.75798,282.1
5.02171,45.75977,91.9
5.02154,45.76157,116.1
5.02105,45.76696,699.6
5.02072,45.77056,415.9
5.02055,45.77235,374.0
5.02039,45.77415,162.3
5.02023,45.77595,74.1
5.02006,45.77775,1.6
5.01990,45.77954,15.6
5.01973,45.78134,80.1
5.01940,45.78494,1.6
5.02460,45.75630,15.6
5.02443,45.75810,38.7
5.02427,45.75989,8.1
5.02394,45.76349,161.7
5.02378,45.76529,168.7
5.02361,45.76708,27.9
5.02328,45.77068,809.7
5.02263,45.77787,1.6
5.02246,45.77966,1.6
5.02197,45.78506,5.9
5.02716,45.75642,52.7
5.02699,45.75822,66.6
5.02683,45.76001,95.6
5.02667,45.76181,5.9
5.02650,45.76361,45.1
5.02634,45.76541,60.2
5.02617,45.76720,82.2
5.02601,45.76900,125.7
5.02552,45.77439,101.6
5.02535,45.77619,8.1
5.02519,45.77799,159.0
5.02502,45.77978,168.7
5.02486,45.78158,220.8
5.02470,45.78338,27.4
5.02453,45.78518,34.4
5.02437,45.78697,4.3
5.02956,45.75834,27.4
5.02939,45.76013,105.3
5.02907,45.76373,316.5
5.02890,45.76553,252.5
5.02874,45.76732,74.1
5.02857,45.76912,117.1
5.02841,45.77092,60.2
5.02825,45.77272,106.4
5.02808,45.77451,298.2
5.02792,45.77631,230.0
5.02775,45.77811,188.6
5.02759,45.77990,80.1
5.02742,45.78170,78.4
5.02726,45.78350,154.7
5.03228,45.75666,15.6
5.03114,45.76924,10.2
5.03097,45.77104,112.6
5.03081,45.77284,5.1
5.03048,45.77643,183.6
5.03032,45.77823,47.2
5.03015,45.78002,10.3
5.02999,45.78182,209.0
5.02982,45.78362,215.5
5.02966,45.78542,37.1
5.02933,45.78901,1.6
5.02917,45.79081,4.3
5.03436,45.76217,37.1
5.03386,45.76756,191.3
5.03354,45.77116,36.2
5.03337,45.77296,50.9
5.03321,45.77475,74.5
5.03304,45.77655,9.2
5.03272,45.78014,153.5
5.03190,45.78913,63.9
5.03173,45.79093,9.9
5.03725,45.75870,1.6
5.03708,45.76049,80.1
5.03643,45.76768,567.4
5.03626,45.76948,81.0
5.03610,45.77128,275.9
5.03594,45.77308,471.1
5.03577,45.77487,52.0
5.03561,45.77667,47.2
5.03544,45.77847,409.2
5.03479,45.78566,1.0
5.03462,45.78745,9.9
5.03430,45.79105,25.6
5.03413,45.79285,1.0
5.03397,45.79464,1.0
5.03866,45.77140,31.4
5.03817,45.77679,23.6
5.03801,45.77859,308.7
5.03784,45.78038,23.6
5.03735,45.78578,1.0
5.03686,45.79117,12.0
5.03670,45.79297,3.1
5.04041,45.78050,1.0
5.03992,45.78590,20.9
5.03975,45.78769,1.0
5.03910,45.79488,2.1
5.04215,45.78961,1.0
5.04199,45.79141,1.0
5.04166,45.79500,3.1
5.04150,45.79680,2.1
5.04488,45.78793,1.0
5.04423,45.79512,2.1
5.04406,45.79692,12.3
5.04390,45.79872,2.7
5.04761,45.78626,1.0
5.04744,45.78805,2.7
5.04728,45.78985,1.0
5.04695,45.79345,2.7
5.04679,45.79524,39.0
5.04663,45.79704,136.7
5.04646,45.79884,8.9
5.04952,45.79357,1.0
5.04919,45.79716,78.3
5.04903,45.79896,2.7
5.04886,45.80075,3.8
5.04870,45.80255,1.0
5.05176,45.79728,2.1
5.05159,45.79908,6.2
5.05127,45.80267,1.0
5.05432,45.79740,2.7
5.05416,45.79920,1.0
5.05367,45.80459,1.0
5.05803,45.78494,6.2
5.05689,45.79752,2.7
5.05640,45.80291,2.7
5.05929,45.79944,1.0
5.05912,45.80123,3.8
